iter	Passed	Remaining
1665	90982	728189
1666	91033	728107
1667	91084	728021
1668	91136	727944
1669	91188	727867
1670	91237	727771
1671	91291	727712
1672	91344	727647
1673	91402	727614
1674	91454	727543
1675	91505	727456
1676	91554	727360
1677	91604	727270
1678	91653	727170
1679	91708	727114
1680	91758	727026
1681	91811	726960
1682	91863	726884
1683	91913	726795
1684	91967	726731
1685	92023	726693
1686	92076	726627
1687	92130	726566
1688	92183	726500
1689	92238	726449
1690	92291	726379
1691	92342	726296
1692	92394	726222
1693	92445	726136
1694	92500	726084
1695	92554	726029
1696	92606	725952
1697	92660	725891
1698	92708	725790
1699	92758	725701
1700	92810	725627
1701	92861	725543
1702	92914	725475
1703	92969	725425
1704	93023	725364
1705	93087	725380
1706	93135	725277
1707	93189	725217
1708	93237	725116
1709	93291	725054
1710	93345	724992
1711	93401	724953
1712	93456	724898
1713	93509	724834
1714	93563	724778
1715	93618	724721
1716	93670	724653
1717	93724	724591
1718	93771	724479
1719	93823	724404
1720	93873	724316
1721	93925	724241
1722	93974	724147
1723	94029	724094
1724	94086	724055
1725	94137	723977
1726	94192	723922
1727	94247	723872
1728	94297	723785
1729	94351	723722
1730	94404	723655
1731	94457	723594
1732	94522	723617
1733	94574	723545
1734	94628	723481
1735	94678	723398
1736	94729	723316
1737	94780	723235
1738	94830	723147
1739	94876	723027
1740	94930	722963
1741	94984	722908
1742	95041	722867
1743	95094	722808
1744	95155	722798
1745	95205	722714
1746	95256	722629
1747	95305	722533
1748	95359	722477
1749	95415	722430
1750	95466	722350
1751	95520	722295
1752	95576	722245
1753	95628	722176
1754	95677	722076
1755	95728	721994
1756	95785	721961
1757	95838	721897
1758	95892	721837
1759	95946	721778
1760	95998	721707
1761	96055	721669
1762	96106	721590
1763	96160	721527
1764	96214	721474
1765	96268	721417
1766	96323	721360
1767	96375	721287
1768	96429	721231
1769	96494	721252
1770	96547	721190
1771	96600	721124
1772	96650	721039
1773	96703	720973
1774	96756	720907
1775	96805	720809
1776	96871	720839
1777	96925	720783
1778	96973	720678
1779	97027	720620
1780	97079	720547
1781	97131	720471
1782	97184	720405
1783	97235	720331
1784	97287	720258
1785	97341	720193
1786	97394	720134
1787	97450	720088
1788	97501	720005
1789	97557	719961
1790	97609	719890
1791	97655	719774
1792	97708	719710
1793	97761	719642
1794	97816	719594
1795	97866	719501
1796	97920	719449
1797	97975	719397
1798	98030	719341
1799	98084	719283
1800	98138	719225
1801	98185	719121
1802	98234	719026
1803	98287	718957
1804	98338	718879
1805	98390	718809
1806	98447	718770
1807	98499	718698
1808	98554	718645
1809	98608	718590
1810	98662	718528
1811	98713	718450
1812	98765	718378
1813	98815	718292
1814	98867	718217
1815	98919	718147
1816	98973	718088
1817	99026	718020
1818	99081	717970
1819	99131	717885
1820	99178	717779
1821	99231	717712
1822	99282	717629
1823	99343	717625
1824	99399	717580
1825	99453	717524
1826	99508	717475
1827	99561	717411
1828	99617	717363
1829	99670	717300
1830	99721	717222
1831	99774	717156
1832	99827	717089
1833	99880	717024
1834	99932	716952
1835	99987	716901
1836	100045	716875
1837	100096	716793
1838	100149	716728
1839	100199	716646
1840	100253	716585
1841	100307	716531
1842	100364	716495
1843	100414	716405
1844	100468	716345
1845	100520	716273
1846	100571	716199
1847	100621	716113
1848	100679	716083
1849	100734	716029
1850	100785	715954
1851	100841	715907
1852	100894	715844
1853	100947	715783
1854	100998	715699
1855	101053	715651
1856	101110	715615
1857	101164	715555
1858	101219	715505
1859	101277	715473
1860	101331	715420
1861	101402	715481
1862	101455	715417
1863	101521	715440
1864	101575	715384
1865	101629	715327
1866	101679	715241
1867	101730	715159
1868	101782	715091
1869	101837	715039
1870	101894	715002
1871	101946	714929
1872	101995	714837
1873	102047	714768
1874	102098	714686
1875	102152	714628
1876	102203	714554
1877	102255	714485
1878	102313	714455
1879	102378	714473
1880	102443	714491
1881	102499	714446
1882	102550	714369
1883	102608	714336
1884	102662	714280
1885	102715	714219
1886	102765	714128
1887	102818	714065
1888	102873	714018
1889	102927	713959
1890	102980	713889
1891	103029	713799
1892	103080	713724
1893	103134	713664
1894	103187	713597
1895	103244	713563
1896	103299	713509
1897	103353	713457
1898	103409	713412
1899	103465	713368
1900	103520	713313
1901	103574	713259
1902	103628	713204
1903	103683	713152
1904	103737	713093
1905	103794	713056
1906	103850	713011
1907	103906	712966
1908	103958	712899
1909	104015	712860
1910	104069	712800
1911	104156	712970
1912	104214	712939
1913	104278	712948
1914	104335	712914
1915	104398	712914
1916	104455	712879
1917	104512	712843
1918	104571	712821
1919	104633	712816
1920	104690	712775
1921	104743	712713
1922	104795	712640
1923	104845	712558
1924	104903	712526
1925	104961	712492
1926	105016	712442
1927	105071	712396
1928	105125	712336
1929	105182	712300
1930	105241	712271
1931	105301	712258
1932	105357	712215
1933	105415	712183
1934	105468	712117
1935	105520	712043
1936	105575	711994
1937	105630	711939
1938	105684	711888
1939	105735	711806
1940	105791	711761
1941	105852	711754
1942	105919	711784
1943	105979	711761
1944	106035	711715
1945	106091	711671
1946	106148	711637
1947	106207	711615
1948	106264	711574
1949	106320	711526
1950	106378	711499
1951	106436	711464
1952	106495	711439
1953	106551	711396
1954	106604	711335
1955	106661	711296
1956	106716	711242
1957	106771	711193
1958	106824	711130
1959	106887	711127
1960	106947	711111
1961	107002	711057
1962	107061	711034
1963	107121	711013
1964	107174	710952
1965	107235	710939
1966	107291	710896
1967	107345	710836
1968	107400	710784
1969	107456	710738
1970	107517	710729
1971	107572	710676
1972	107625	710609
1973	107681	710567
1974	107735	710505
1975	107790	710454
1976	107846	710413
1977	107900	710357
1978	107962	710346
1979	108020	710313
1980	108078	710285
1981	108136	710250
1982	108188	710184
1983	108243	710129
1984	108301	710095
1985	108363	710089
1986	108420	710053
1987	108480	710034
1988	108534	709974
1989	108592	709943
1990	108647	709890
1991	108698	709813
1992	108755	709773
1993	108805	709692
1994	108860	709637
1995	108916	709592
1996	108969	709528
1997	109017	709433
1998	109074	709392
1999	109139	709408
2000	109194	709355
2001	109248	709297
2002	109302	709239
2003	109364	709233
2004	109418	709175
2005	109475	709135
2006	109529	709075
2007	109582	709013
2008	109634	708937
2009	109690	708897
2010	109741	708820
2011	109800	708794
2012	109854	708735
2013	109909	708680
2014	109971	708675
2015	110027	708628
2016	110084	708588
2017	110141	708550
2018	110201	708532
2019	110256	708481
2020	110308	708411
2021	110362	708352
2022	110415	708282
2023	110466	708206
2024	110519	708140
2025	110572	708078
2026	110627	708029
2027	110680	707961
2028	110732	707893
2029	110782	707806
2030	110836	707750
2031	110890	707690
2032	110957	707716
2033	111014	707676
2034	111069	707622
2035	111120	707545
2036	111176	707502
2037	111233	707463
2038	111292	707436
2039	111352	707413
2040	111415	707417
2041	111471	707371
2042	111533	707362
2043	111592	707334
2044	111647	707279
2045	111704	707242
2046	111753	707155
2047	111806	707088
2048	111860	707029
2049	111912	706958
2050	111973	706943
2051	112033	706921
2052	112088	706874
2053	112145	706831
2054	112205	706811
2055	112266	706799
2056	112323	706758
2057	112381	706727
2058	112438	706685
2059	112496	706652
2060	112553	706614
2061	112611	706579
2062	112671	706556
2063	112740	706593
2064	112794	706538
2065	112850	706487
2066	112903	706427
2067	112961	706389
2068	113013	706320
2069	113069	706274
2070	113127	706242
2071	113184	706199
2072	113237	706135
2073	113293	706091
2074	113349	706041
2075	113405	705996
2076	113461	705952
2077	113515	705895
2078	113568	705831
2079	113615	705725
2080	113670	705674
2081	113726	705631
2082	113786	705608
2083	113839	705540
2084	113896	705504
2085	113958	705492
2086	114015	705455
2087	114068	705389
2088	114124	705345
2089	114180	705297
2090	114234	705241
2091	114297	705235
2092	114353	705187
2093	114412	705158
2094	114475	705158
2095	114529	705100
2096	114585	705055
2097	114649	705055
2098	114704	705005
2099	114758	704943
2100	114810	704877
2101	114863	704808
2102	114919	704763
2103	114971	704693
2104	115028	704650
2105	115077	704561
2106	115130	704499
2107	115184	704438
2108	115240	704393
2109	115300	704373
2110	115362	704360
2111	115416	704305
2112	115474	704267
2113	115526	704197
2114	115582	704154
2115	115637	704096
2116	115690	704031
2117	115742	703962
2118	115794	703894
2119	115846	703822
2120	115902	703777
2121	115952	703690
2122	116003	703613
2123	116070	703635
2124	116122	703566
2125	116191	703600
2126	116252	703580
2127	116308	703536
2128	116364	703488
2129	116417	703425
2130	116471	703363
2131	116522	703288
2132	116577	703233
2133	116632	703180
2134	116686	703122
2135	116742	703079
2136	116796	703020
2137	116851	702964
2138	116913	702955
2139	116970	702917
2140	117025	702862
2141	117080	702808
2142	117131	702731
2143	117183	702661
2144	117234	702589
2145	117291	702549
2146	117353	702538
2147	117409	702486
2148	117461	702417
2149	117519	702383
2150	117576	702342
2151	117630	702284
2152	117686	702238
2153	117741	702185
2154	117796	702135
2155	117854	702095
2156	117907	702031
2157	117963	701987
2158	118024	701970
2159	118081	701929
2160	118140	701900
2161	118194	701842
2162	118254	701820
2163	118314	701796
2164	118379	701801
2165	118432	701739
2166	118483	701658
2167	118537	701603
2168	118595	701565
2169	118653	701534
2170	118710	701488
2171	118759	701404
2172	118817	701365
2173	118873	701322
2174	118926	701253
2175	118978	701182
2176	119027	701097
2177	119080	701034
2178	119129	700944
2179	119183	700884
2180	119240	700842
2181	119291	700771
2182	119349	700733
2183	119405	700686
2184	119458	700621
2185	119511	700557
2186	119564	700495
2187	119624	700471
2188	119682	700435
2189	119734	700364
2190	119790	700316
2191	119843	700253
2192	119891	700160
2193	119947	700110
2194	120002	700061
2195	120055	699993
2196	120113	699962
2197	120174	699940
2198	120232	699908
2199	120296	699908
2200	120357	699888
2201	120439	699995
2202	120504	700000
2203	120558	699939
2204	120613	699887
2205	120670	699844
2206	120719	699756
2207	120780	699740
2208	120839	699711
2209	120898	699677
2210	120957	699651
2211	121012	699599
2212	121063	699521
2213	121118	699467
2214	121176	699434
2215	121228	699360
2216	121277	699275
2217	121335	699238
2218	121396	699220
2219	121454	699184
2220	121507	699119
2221	121558	699043
2222	121611	698978
2223	121663	698911
2224	121715	698838
2225	121772	698794
2226	121827	698742
2227	121882	698688
2228	121939	698647
2229	121994	698595
2230	122048	698536
2231	122101	698474
2232	122153	698405
2233	122210	698363
2234	122266	698315
2235	122320	698257
2236	122376	698209
2237	122439	698197
2238	122490	698126
2239	122544	698066
2240	122599	698010
2241	122652	697950
2242	122707	697896
2243	122767	697871
2244	122826	697838
2245	122883	697797
2246	122944	697779
2247	123004	697756
2248	123063	697727
2249	123126	697715
2250	123183	697673
2251	123250	697688
2252	123311	697669
2253	123373	697655
2254	123431	697622
2255	123488	697576
2256	123547	697550
2257	123607	697525
2258	123663	697478
2259	123715	697403
2260	123764	697319
2261	123818	697260
2262	123876	697222
2263	123933	697182
2264	123991	697142
2265	124044	697077
2266	124095	697005
2267	124149	696947
2268	124206	696900
2269	124261	696850
2270	124315	696793
2271	124368	696728
2272	124424	696676
2273	124477	696611
2274	124532	696562
2275	124590	696525
2276	124647	696484
2277	124704	696441
2278	124760	696393
2279	124815	696339
2280	124868	696276
2281	124925	696230
2282	124984	696204
2283	125041	696161
2284	125099	696119
2285	125158	696091
2286	125215	696048
2287	125273	696011
2288	125334	695991
2289	125392	695957
2290	125453	695933
2291	125511	695896
2292	125565	695837
2293	125620	695787
2294	125679	695754
2295	125740	695736
2296	125804	695728
2297	125860	695684
2298	125915	695628
2299	125965	695549
2300	126019	695489
2301	126073	695430
2302	126124	695357
2303	126177	695292
2304	126236	695261
2305	126296	695234
2306	126352	695184
2307	126409	695144
2308	126466	695100
2309	126527	695080
2310	126581	695019
2311	126633	694948
2312	126686	694888
2313	126741	694833
2314	126799	694798
2315	126855	694746
2316	126914	694715
2317	126969	694661
2318	127021	694594
2319	127080	694560
2320	127135	694504
2321	127198	694495
2322	127254	694448
2323	127305	694373
2324	127359	694315
2325	127417	694277
2326	127470	694211
2327	127525	694157
2328	127579	694098
2329	127635	694053
2330	127697	694039
2331	127755	693999
2332	127806	693925
2333	127862	693875
2334	127916	693817
2335	127971	693764
2336	128029	693725
2337	128093	693722
2338	128145	693652
2339	128198	693588
2340	128250	693514
2341	128304	693457
2342	128359	693403
2343	128413	693343
2344	128467	693287
2345	128519	693214
2346	128577	693176
2347	128633	693133
2348	128690	693088
2349	128749	693056
2350	128808	693024
2351	128862	692962
2352	128916	692905
2353	128972	692859
2354	129032	692830
2355	129087	692776
2356	129141	692718
2357	129200	692685
2358	129258	692649
2359	129311	692584
2360	129369	692546
2361	129424	692489
2362	129479	692438
2363	129528	692350
2364	129576	692263
2365	129629	692198
2366	129694	692196
2367	129750	692147
2368	129800	692065
2369	129854	692008
2370	129907	691943
2371	129957	691866
2372	130012	691812
2373	130064	691739
2374	130121	691698
2375	130172	691625
2376	130228	691574
2377	130288	691546
2378	130353	691546
2379	130411	691509
2380	130478	691518
2381	130532	691461
2382	130588	691409
2383	130643	691357
2384	130704	691334
2385	130759	691284
2386	130812	691217
2387	130873	691194
2388	130937	691187
2389	131003	691192
2390	131061	691155
2391	131115	691097
2392	131169	691037
2393	131225	690991
2394	131282	690948
2395	131343	690924
2396	131396	690861
2397	131455	690827
2398	131508	690764
2399	131568	690733
2400	131628	690704
2401	131679	690634
2402	131735	690581
2403	131788	690519
2404	131842	690461
2405	131897	690405
2406	131950	690340
2407	132005	690287
2408	132057	690218
2409	132114	690176
2410	132170	690124
2411	132229	690092
2412	132286	690051
2413	132344	690013
2414	132407	689997
2415	132460	689934
2416	132519	689904
2417	132578	689869
2418	132635	689827
2419	132694	689789
2420	132757	689779
2421	132815	689741
2422	132866	689668
2423	132920	689606
2424	132976	689558
2425	133031	689503
2426	133086	689452
2427	133144	689409
2428	133200	689363
2429	133255	689311
2430	133314	689274
2431	133369	689224
2432	133421	689150
2433	133473	689084
2434	133524	689007
2435	133575	688933
2436	133626	688860
2437	133682	688812
2438	133733	688735
2439	133789	688685
2440	133844	688631
2441	133895	688560
2442	133950	688503
2443	134004	688447
2444	134059	688393
2445	134113	688331
2446	134165	688262
2447	134222	688221
2448	134275	688156
2449	134332	688111
2450	134386	688051
2451	134440	687992
2452	134510	688018
2453	134561	687941
2454	134620	687906
2455	134682	687888
2456	134742	687858
2457	134797	687807
2458	134856	687771
2459	134912	687726
2460	134973	687702
2461	135029	687654
2462	135087	687615
2463	135146	687581
2464	135207	687555
2465	135268	687530
2466	135332	687522
2467	135389	687480
2468	135451	687461
2469	135516	687460
2470	135577	687431
2471	135646	687450
2472	135714	687464
2473	135788	687503
2474	135859	687528
2475	135920	687507
2476	135985	687505
2477	136044	687468
2478	136098	687408
2479	136154	687361
2480	136209	687303
2481	136268	687273
2482	136325	687227
2483	136379	687166
2484	136434	687112
2485	136489	687059
2486	136544	687005
2487	136602	686963
2488	136658	686918
2489	136728	686936
2490	136783	686883
2491	136833	686804
2492	136884	686730
2493	136936	686661
2494	136988	686587
2495	137039	686515
2496	137092	686451
2497	137144	686383
2498	137198	686319
2499	137244	686224
2500	137297	686157
2501	137351	686097
2502	137407	686050
2503	137464	686002
2504	137523	685971
2505	137580	685926
2506	137630	685847
2507	137684	685788
2508	137741	685741
2509	137795	685684
2510	137849	685623
2511	137903	685564
2512	137958	685509
2513	138011	685447
2514	138063	685374
2515	138126	685363
2516	138186	685332
2517	138239	685269
2518	138300	685242
2519	138359	685208
2520	138408	685126
2521	138460	685055
2522	138516	685005
2523	138569	684943
2524	138622	684877
2525	138679	684830
2526	138730	684759
2527	138782	684689
2528	138829	684597
2529	138884	684540
2530	138940	684490
2531	138995	684438
2532	139052	684391
2533	139111	684357
2534	139165	684296
2535	139220	684243
2536	139273	684179
2537	139327	684119
2538	139381	684063
2539	139435	684004
2540	139486	683930
2541	139542	683880
2542	139598	683831
2543	139651	683763
2544	139703	683695
2545	139756	683629
2546	139807	683556
2547	139863	683509
2548	139921	683470
2549	139976	683417
2550	140036	683385
2551	140096	683355
2552	140154	683315
2553	140208	683254
2554	140266	683217
2555	140319	683153
2556	140376	683107
2557	140429	683045
2558	140478	682961
2559	140534	682908
2560	140585	682836
2561	140640	682780
2562	140696	682733
2563	140754	682691
2564	140812	682654
2565	140868	682604
2566	140924	682552
2567	140985	682525
2568	141047	682505
2569	141105	682465
2570	141160	682412
2571	141215	682357
2572	141280	682351
2573	141344	682339
2574	141401	682297
2575	141461	682265
2576	141517	682214
2577	141573	682164
2578	141645	682196
2579	141704	682157
2580	141760	682108
2581	141814	682048
2582	141873	682014
2583	141929	681965
2584	141984	681911
2585	142044	681879
2586	142106	681858
2587	142166	681828
2588	142224	681789
2589	142277	681723
2590	142334	681676
2591	142389	681624
2592	142441	681553
2593	142508	681558
2594	142562	681497
2595	142612	681419
2596	142664	681350
2597	142717	681286
2598	142770	681223
2599	142824	681163
2600	142871	681068
2601	142926	681014
2602	142976	680939
2603	143026	680860
2604	143081	680804
2605	143134	680740
2606	143186	680670
2607	143238	680604
2608	143303	680597
2609	143360	680548
2610	143414	680489
2611	143465	680418
2612	143521	680365
2613	143572	680293
2614	143629	680250
2615	143679	680170
2616	143730	680098
2617	143783	680034
2618	143842	679999
2619	143895	679932
2620	143946	679859
2621	143999	679797
2622	144053	679738
2623	144104	679661
2624	144162	679623
2625	144218	679572
2626	144272	679516
2627	144337	679504
2628	144400	679488
2629	144459	679451
2630	144515	679406
2631	144573	679365
2632	144630	679319
2633	144697	679320
2634	144758	679295
2635	144818	679261
2636	144878	679233
2637	144942	679217
2638	145005	679203
2639	145062	679156
2640	145119	679110
2641	145179	679077
2642	145237	679039
2643	145307	679053
2644	145361	678996
2645	145415	678935
2646	145475	678905
2647	145529	678845
2648	145585	678796
2649	145639	678735
2650	145692	678672
2651	145746	678612
2652	145800	678550
2653	145852	678485
2654	145906	678423
2655	145958	678356
2656	146018	678323
2657	146065	678231
2658	146118	678168
2659	146173	678111
2660	146224	678038
2661	146285	678011
2662	146337	677946
2663	146392	677888
2664	146443	677815
2665	146494	677743
2666	146549	677686
2667	146600	677614
2668	146655	677562
2669	146709	677500
2670	146763	677439
2671	146816	677379
2672	146867	677306
2673	146916	677221
2674	146963	677132
2675	147017	677069
2676	147073	677022
2677	147129	676971
2678	147185	676922
2679	147235	676843
2680	147284	676760
2681	147334	676683
2682	147389	676628
2683	147452	676610
2684	147511	676574
2685	147568	676530
2686	147624	676477
2687	147678	676421
2688	147727	676339
2689	147783	676287
2690	147835	676220
2691	147889	676162
2692	147941	676090
2693	147999	676049
2694	148051	675984
2695	148100	675899
2696	148153	675836
2697	148208	675780
2698	148263	675727
2699	148320	675683
2700	148379	675645
2701	148433	675588
2702	148487	675528
2703	148543	675476
2704	148598	675422
2705	148651	675357
2706	148700	675276
2707	148754	675218
2708	148812	675175
2709	148863	675105
2710	148915	675037
2711	148970	674981
2712	149023	674919
2713	149078	674864
2714	149134	674811
2715	149189	674756
2716	149243	674698
2717	149299	674647
2718	149353	674590
2719	149405	674520
2720	149455	674446
2721	149509	674387
2722	149561	674317
2723	149613	674251
2724	149668	674192
2725	149713	674096
2726	149767	674034
2727	149820	673970
2728	149874	673911
2729	149926	673843
2730	149981	673792
2731	150031	673714
2732	150081	673638
2733	150128	673547
2734	150180	673479
2735	150233	673415
2736	150287	673356
2737	150340	673291
2738	150387	673204
2739	150440	673138
2740	150489	673059
2741	150538	672975
2742	150597	672937
2743	150651	672881
2744	150705	672821
2745	150758	672760
2746	150813	672703
2747	150865	672636
2748	150920	672583
2749	150971	672508
2750	151026	672453
2751	151079	672392
2752	151132	672328
2753	151184	672258
2754	151235	672188
2755	151291	672140
2756	151342	672064
2757	151395	672004
2758	151454	671964
2759	151508	671906
2760	151560	671839
2761	151615	671784
2762	151677	671760
2763	151732	671709
2764	151788	671656
2765	151843	671602
2766	151911	671605
2767	151967	671557
2768	152019	671490
2769	152073	671430
2770	152124	671357
2771	152180	671308
2772	152234	671248
2773	152291	671203
2774	152345	671144
2775	152399	671083
2776	152454	671028
2777	152509	670977
2778	152564	670922
2779	152615	670848
2780	152667	670783
2781	152720	670718
2782	152772	670649
2783	152825	670588
2784	152880	670531
2785	152926	670439
2786	152978	670371
2787	153034	670320
2788	153101	670320
2789	153152	670246
2790	153209	670203
2791	153265	670152
2792	153319	670092
2793	153366	670004
2794	153412	669910
2795	153468	669859
2796	153524	669808
2797	153577	669746
2798	153630	669684
2799	153680	669606
2800	153732	669540
2801	153781	669457
2802	153830	669380
2803	153884	669319
2804	153938	669263
2805	153994	669209
2806	154044	669137
2807	154099	669083
2808	154147	668997
2809	154200	668933
2810	154252	668865
2811	154319	668862
2812	154374	668811
2813	154427	668745
2814	154477	668670
2815	154531	668614
2816	154582	668539
2817	154634	668471
2818	154703	668478
2819	154753	668402
2820	154803	668327
2821	154854	668257
2822	154907	668193
2823	154954	668104
2824	155006	668038
2825	155061	667984
2826	155116	667926
2827	155166	667852
2828	155216	667775
2829	155270	667719
2830	155329	667680
2831	155376	667591
2832	155427	667521
2833	155478	667449
2834	155534	667400
2835	155589	667346
2836	155641	667278
2837	155696	667222
2838	155748	667155
2839	155802	667099
2840	155854	667031
2841	155907	666968
2842	155957	666892
2843	156011	666831
2844	156066	666780
2845	156124	666740
2846	156179	666683
2847	156231	666617
2848	156292	666590
2849	156345	666523
2850	156401	666474
2851	156456	666420
2852	156514	666378
2853	156570	666328
2854	156622	666264
2855	156677	666207
2856	156732	666153
2857	156786	666094
2858	156842	666044
2859	156898	665994
2860	156954	665944
2861	157006	665880
2862	157056	665804
2863	157112	665754
2864	157165	665691
2865	157216	665621
2866	157280	665603
2867	157340	665572
2868	157400	665536
2869	157457	665490
2870	157506	665409
2871	157558	665346
2872	157611	665283
2873	157663	665216
2874	157718	665159
2875	157765	665073
2876	157818	665008
2877	157866	664925
2878	157916	664851
2879	157969	664790
2880	158021	664720
2881	158073	664653
2882	158123	664581
2883	158174	664506
2884	158224	664433
2885	158282	664392
2886	158335	664329
2887	158389	664269
2888	158442	664209
2889	158491	664129
2890	158539	664045
2891	158587	663961
2892	158642	663909
2893	158695	663845
2894	158743	663762
2895	158795	663694
2896	158847	663628
2897	158904	663581
2898	158954	663507
2899	159001	663420
2900	159053	663351
2901	159104	663284
2902	159153	663203
2903	159206	663139
2904	159255	663061
2905	159311	663010
2906	159368	662965
2907	159419	662894
2908	159472	662834
2909	159525	662771
2910	159576	662698
2911	159630	662642
2912	159681	662570
2913	159733	662503
2914	159786	662443
2915	159835	662363
2916	159889	662304
2917	159942	662241
2918	159995	662181
2919	160045	662106
2920	160101	662055
2921	160152	661987
2922	160201	661907
2923	160252	661837
2924	160304	661771
2925	160355	661701
2926	160403	661618
2927	160455	661549
2928	160518	661528
2929	160570	661463
2930	160616	661370
2931	160665	661293
2932	160716	661223
2933	160769	661159
2934	160822	661099
2935	160875	661035
2936	160933	660992
2937	160988	660942
2938	161043	660885
2939	161096	660825
2940	161149	660760
2941	161200	660693
2942	161257	660646
2943	161311	660589
2944	161363	660521
2945	161413	660446
2946	161466	660386
2947	161518	660320
2948	161572	660261
2949	161627	660209
2950	161677	660134
2951	161731	660076
2952	161785	660018
2953	161838	659956
2954	161893	659899
2955	161947	659844
2956	162000	659781
2957	162054	659722
2958	162112	659682
2959	162164	659616
2960	162210	659526
2961	162266	659473
2962	162318	659407
2963	162369	659336
2964	162420	659266
2965	162472	659201
2966	162525	659140
2967	162573	659056
2968	162623	658985
2969	162676	658920
2970	162727	658850
2971	162781	658794
2972	162838	658746
2973	162891	658685
2974	162942	658615
2975	163000	658574
2976	163045	658479
2977	163099	658423
2978	163156	658376
2979	163213	658329
2980	163266	658270
2981	163316	658196
2982	163366	658121
2983	163418	658056
2984	163464	657967
2985	163516	657897
2986	163567	657828
2987	163623	657778
2988	163675	657714
2989	163729	657657
2990	163783	657597
2991	163835	657531
2992	163888	657471
2993	163932	657372
2994	163981	657296
2995	164035	657235
2996	164090	657184
2997	164144	657125
2998	164209	657112
2999	164257	657029
3000	164308	656961
3001	164372	656941
3002	164426	656883
3003	164476	656810
3004	164532	656760
3005	164585	656700
3006	164636	656628
3007	164688	656563
3008	164738	656491
3009	164793	656435
3010	164843	656361
3011	164894	656293
3012	164953	656255
3013	165028	656281
3014	165088	656246
3015	165145	656200
3016	165213	656197
3017	165266	656137
3018	165321	656082
3019	165369	656003
3020	165423	655942
3021	165473	655870
3022	165525	655804
3023	165575	655731
3024	165627	655665
3025	165683	655616
3026	165735	655550
3027	165792	655503
3028	165844	655440
3029	165891	655353
3030	165941	655278
3031	165997	655228
3032	166051	655171
3033	166102	655103
3034	166155	655042
3035	166211	654992
3036	166264	654930
3037	166317	654867
3038	166368	654797
3039	166422	654742
3040	166479	654693
3041	166528	654619
3042	166582	654561
3043	166637	654505
3044	166683	654415
3045	166734	654346
3046	166788	654290
3047	166842	654232
3048	166894	654165
3049	166946	654100
3050	167000	654042
3051	167049	653968
3052	167098	653890
3053	167149	653822
3054	167204	653768
3055	167262	653724
3056	167317	653673
3057	167366	653593
3058	167419	653533
3059	167467	653450
3060	167516	653374
3061	167569	653314
3062	167623	653255
3063	167677	653199
3064	167726	653122
3065	167781	653067
3066	167832	652999
3067	167880	652918
3068	167930	652844
3069	167986	652794
3070	168041	652741
3071	168093	652675
3072	168147	652616
3073	168201	652560
3074	168265	652541
3075	168320	652487
3076	168376	652440
3077	168430	652379
3078	168484	652324
3079	168536	652259
3080	168589	652196
3081	168639	652124
3082	168692	652060
3083	168744	651996
3084	168797	651936
3085	168847	651864
3086	168898	651794
3087	168951	651733
3088	169003	651665
3089	169062	651631
3090	169120	651585
3091	169175	651533
3092	169229	651474
3093	169284	651422
3094	169339	651370
3095	169389	651296
3096	169442	651236
3097	169491	651158
3098	169545	651099
3099	169594	651024
3100	169645	650955
3101	169698	650894
3102	169755	650848
3103	169815	650811
3104	169869	650757
3105	169925	650707
3106	169980	650654
3107	170029	650574
3108	170084	650524
3109	170137	650460
3110	170187	650389
3111	170240	650329
3112	170295	650274
3113	170351	650224
3114	170407	650174
3115	170461	650116
3116	170516	650062
3117	170567	649994
3118	170621	649937
3119	170671	649865
3120	170722	649796
3121	170777	649743
3122	170828	649674
3123	170878	649600
3124	170936	649559
3125	170998	649532
3126	171053	649476
3127	171097	649384
3128	171149	649317
3129	171203	649261
3130	171261	649218
3131	171313	649154
3132	171366	649090
3133	171419	649029
3134	171472	648971
3135	171522	648897
3136	171575	648837
3137	171628	648773
3138	171681	648715
3139	171738	648669
3140	171792	648609
3141	171843	648542
3142	171891	648460
3143	171943	648398
3144	171999	648347
3145	172053	648291
3146	172108	648237
3147	172163	648182
3148	172213	648110
3149	172275	648082
3150	172325	648012
3151	172390	647995
3152	172441	647926
3153	172494	647866
3154	172546	647801
3155	172602	647752
3156	172655	647691
3157	172709	647633
3158	172763	647574
3159	172816	647516
3160	172871	647459
3161	172923	647395
3162	172978	647342
3163	173036	647300
3164	173089	647239
3165	173142	647179
3166	173194	647112
3167	173245	647047
3168	173300	646992
3169	173353	646929
3170	173407	646875
3171	173463	646824
3172	173514	646755
3173	173568	646699
3174	173626	646655
3175	173678	646591
3176	173731	646528
3177	173786	646476
3178	173838	646412
3179	173892	646353
3180	173944	646292
3181	174002	646248
3182	174056	646190
3183	174110	646135
3184	174165	646078
3185	174215	646007
3186	174269	645952
3187	174324	645896
3188	174378	645839
3189	174433	645787
3190	174486	645725
3191	174540	645666
3192	174591	645601
3193	174646	645547
3194	174698	645483
3195	174752	645424
3196	174803	645358
3197	174856	645296
3198	174909	645236
3199	174964	645182
3200	175015	645113
3201	175070	645060
3202	175124	645002
3203	175175	644934
3204	175232	644886
3205	175286	644833
3206	175343	644786
3207	175395	644722
3208	175445	644649
3209	175498	644587
3210	175553	644536
3211	175608	644482
3212	175664	644432
3213	175717	644371
3214	175773	644321
3215	175827	644262
3216	175880	644201
3217	175936	644154
3218	175990	644095
