iter	MAE
2930	0.1151586504
2931	0.1151582146
2932	0.115157937
2933	0.1151570393
2934	0.1151566569
2935	0.1151558903
2936	0.1151546264
2937	0.1151541499
2938	0.1151531561
2939	0.1151511918
2940	0.1151493651
2941	0.1151478262
2942	0.1151454285
2943	0.1151426603
2944	0.1151425521
2945	0.1151420167
2946	0.1151406902
2947	0.1151404248
2948	0.1151381923
2949	0.1151378226
2950	0.1151364494
2951	0.1151354832
2952	0.1151351287
2953	0.1151349598
2954	0.1151332844
2955	0.1151320447
2956	0.1151315967
2957	0.1151310942
2958	0.1151288145
2959	0.1151281043
2960	0.1151263677
2961	0.1151262595
2962	0.1151237618
2963	0.1151219061
2964	0.1151218274
2965	0.115121208
2966	0.1151209771
2967	0.1151199397
2968	0.1151198903
2969	0.1151188284
2970	0.1151185475
2971	0.1151170332
2972	0.1151138077
2973	0.1151124747
2974	0.1151122391
2975	0.1151098341
2976	0.1151095304
2977	0.1151073579
2978	0.1151060491
2979	0.1151026528
2980	0.1151022949
2981	0.115101948
2982	0.1151017312
2983	0.1151002845
2984	0.115099386
2985	0.115099041
2986	0.1150982543
2987	0.1150956132
2988	0.1150936049
2989	0.1150924528
2990	0.1150905059
2991	0.1150887274
2992	0.1150876088
2993	0.1150875643
2994	0.1150874447
2995	0.1150868976
2996	0.1150854077
2997	0.1150806243
2998	0.1150797616
2999	0.1150793584
3000	0.1150778716
3001	0.1150742872
3002	0.1150717812
3003	0.115071366
3004	0.1150707039
3005	0.1150671332
3006	0.115065687
3007	0.1150654496
3008	0.1150644142
3009	0.115063828
3010	0.1150631865
3011	0.1150629042
3012	0.115061905
3013	0.1150599644
3014	0.1150593657
3015	0.1150579426
3016	0.1150569244
3017	0.1150567037
3018	0.1150548846
3019	0.115054706
3020	0.1150535189
3021	0.1150532894
3022	0.1150526436
3023	0.1150520153
3024	0.11505108
3025	0.1150495213
3026	0.1150486428
3027	0.1150469901
3028	0.115046757
3029	0.1150454441
3030	0.1150453462
3031	0.1150442595
3032	0.1150437162
3033	0.1150427982
3034	0.1150406095
3035	0.1150400244
3036	0.1150389871
3037	0.1150383513
3038	0.1150376008
3039	0.1150369924
3040	0.1150360972
3041	0.1150357084
3042	0.115033071
3043	0.1150316659
3044	0.1150306112
3045	0.1150301452
3046	0.1150287182
3047	0.1150281187
3048	0.1150280109
3049	0.1150277851
3050	0.1150275482
3051	0.1150271762
3052	0.1150265795
3053	0.1150261628
3054	0.1150253743
3055	0.1150242712
3056	0.1150217006
3057	0.1150212731
3058	0.115020882
3059	0.1150201999
3060	0.115019648
3061	0.1150185374
3062	0.1150167241
3063	0.1150160805
3064	0.1150153792
3065	0.1150138835
3066	0.1150135048
3067	0.1150129677
3068	0.1150123389
3069	0.1150104336
3070	0.115010054
3071	0.1150099396
3072	0.1150092306
3073	0.1150080794
3074	0.1150077587
3075	0.115006733
3076	0.1150056239
3077	0.1150053328
3078	0.1150033751
3079	0.1150028612
3080	0.1150025537
3081	0.1150010555
3082	0.1149993247
3083	0.1149981509
3084	0.1149969025
3085	0.1149961441
3086	0.1149957199
3087	0.1149951324
3088	0.1149945289
3089	0.1149940637
3090	0.1149937308
3091	0.1149921439
3092	0.1149920014
3093	0.1149914834
3094	0.1149906288
3095	0.1149904116
3096	0.1149902529
3097	0.1149891946
3098	0.1149851512
3099	0.11498461
3100	0.1149838763
3101	0.1149830582
3102	0.1149825563
3103	0.1149808551
3104	0.1149793076
3105	0.1149784803
3106	0.1149776873
3107	0.1149775187
3108	0.114976786
3109	0.114976555
3110	0.1149762399
3111	0.1149757792
3112	0.1149747737
3113	0.1149734937
3114	0.114971957
3115	0.1149706583
3116	0.1149696023
3117	0.1149683417
3118	0.1149670978
3119	0.1149667334
3120	0.1149655365
3121	0.1149639949
3122	0.1149639021
3123	0.1149637019
3124	0.1149629056
3125	0.1149619181
3126	0.1149602885
3127	0.1149602511
3128	0.114959247
3129	0.1149590412
3130	0.1149571831
3131	0.1149558999
3132	0.1149556293
3133	0.1149534777
3134	0.1149530026
3135	0.1149521449
3136	0.1149519176
3137	0.1149508403
3138	0.1149496418
3139	0.1149485836
3140	0.1149466278
3141	0.1149461745
3142	0.1149459451
3143	0.1149445921
3144	0.1149432733
3145	0.1149425775
3146	0.1149411593
3147	0.1149406367
3148	0.114939784
3149	0.1149388037
3150	0.1149367981
3151	0.114936117
3152	0.1149347732
3153	0.1149333887
3154	0.1149327856
3155	0.1149323571
3156	0.1149311733
3157	0.1149302849
3158	0.1149298216
3159	0.1149291494
3160	0.1149288183
3161	0.1149273358
3162	0.1149269088
3163	0.1149252169
3164	0.1149239706
3165	0.1149219383
3166	0.1149218384
3167	0.1149210392
3168	0.1149202101
3169	0.114919371
3170	0.1149165884
3171	0.1149164504
3172	0.1149149047
3173	0.1149136234
3174	0.1149120476
3175	0.1149103923
3176	0.1149092296
3177	0.1149075636
3178	0.1149070874
3179	0.1149045953
3180	0.1149023921
3181	0.1148999365
3182	0.1148980183
3183	0.1148970293
3184	0.1148946334
3185	0.114893044
3186	0.1148924975
3187	0.1148909304
3188	0.114889674
3189	0.114888345
3190	0.1148870408
3191	0.1148855378
3192	0.1148848106
3193	0.1148824982
3194	0.1148814334
3195	0.1148798529
3196	0.1148793026
3197	0.1148782459
3198	0.1148762558
3199	0.1148760354
3200	0.114874876
3201	0.1148712838
3202	0.114870079
3203	0.1148699414
3204	0.114869008
3205	0.114867976
3206	0.1148655134
3207	0.1148640973
3208	0.1148629205
3209	0.1148620304
3210	0.1148596549
3211	0.1148586923
3212	0.1148565476
3213	0.114855023
3214	0.1148536758
3215	0.1148519242
3216	0.1148502919
3217	0.1148491802
3218	0.1148480276
3219	0.1148473309
3220	0.1148464271
3221	0.1148451119
3222	0.1148448513
3223	0.1148440099
3224	0.1148421974
3225	0.114840116
3226	0.1148396527
3227	0.1148388655
3228	0.1148387195
3229	0.114836837
3230	0.1148353415
3231	0.1148339633
3232	0.1148327775
3233	0.1148314611
3234	0.1148308629
3235	0.1148305547
3236	0.1148297528
3237	0.1148266306
3238	0.1148243867
3239	0.114821489
3240	0.1148202788
3241	0.114819296
3242	0.1148188781
3243	0.1148183273
3244	0.1148175126
3245	0.1148172498
3246	0.1148157348
3247	0.1148155963
3248	0.1148140388
3249	0.1148126818
3250	0.1148120163
3251	0.1148111522
3252	0.1148105849
3253	0.1148074392
3254	0.1148065053
3255	0.1148028711
3256	0.1148012215
3257	0.1148008077
3258	0.1147988475
3259	0.1147983245
3260	0.1147974498
3261	0.1147967977
3262	0.114795038
3263	0.1147945218
3264	0.1147941438
3265	0.1147935667
3266	0.1147915842
3267	0.1147885705
3268	0.1147873894
3269	0.1147865169
3270	0.1147862862
3271	0.1147859327
3272	0.1147847404
3273	0.1147836711
3274	0.1147830367
3275	0.1147823044
3276	0.1147816904
3277	0.1147810526
3278	0.1147794786
3279	0.1147791852
3280	0.1147778536
3281	0.1147774108
3282	0.1147756814
3283	0.1147738478
3284	0.1147736707
3285	0.1147721569
3286	0.1147710635
3287	0.1147706415
3288	0.1147703559
3289	0.1147696882
3290	0.1147692984
3291	0.1147677096
3292	0.1147672525
3293	0.1147671907
3294	0.1147666153
3295	0.1147657827
3296	0.1147645526
3297	0.1147634154
3298	0.1147628107
3299	0.1147623561
3300	0.1147619738
3301	0.114760315
3302	0.1147595858
3303	0.1147586245
3304	0.1147574251
3305	0.1147572052
3306	0.1147565139
3307	0.1147564027
3308	0.1147557686
3309	0.1147551813
3310	0.1147543747
3311	0.1147541244
3312	0.1147536582
3313	0.1147532318
3314	0.1147522016
3315	0.1147510191
3316	0.1147505713
3317	0.1147491567
3318	0.1147481319
3319	0.1147479189
3320	0.1147474866
3321	0.1147459279
3322	0.1147458884
3323	0.1147451942
3324	0.1147442931
3325	0.1147438429
3326	0.1147434981
3327	0.1147409086
3328	0.1147400836
3329	0.1147395662
3330	0.1147390688
3331	0.1147372086
3332	0.1147364126
3333	0.1147356186
3334	0.1147351081
3335	0.114734402
3336	0.1147333611
3337	0.1147331125
3338	0.1147327903
3339	0.1147327496
3340	0.1147316928
3341	0.1147311448
3342	0.1147297523
3343	0.114728796
3344	0.1147265062
3345	0.1147254434
3346	0.114725066
3347	0.1147243109
3348	0.114721424
3349	0.1147178613
3350	0.1147156305
3351	0.1147133938
3352	0.1147121879
3353	0.1147118887
3354	0.1147116866
3355	0.1147114369
3356	0.1147106942
3357	0.1147103856
3358	0.1147102575
3359	0.1147097794
3360	0.1147091964
3361	0.1147083384
3362	0.1147069573
3363	0.1147061102
3364	0.1147053628
3365	0.1147051677
3366	0.1147025206
3367	0.1147017965
3368	0.1147009323
3369	0.1146999838
3370	0.1146992014
3371	0.1146978302
3372	0.1146974174
3373	0.1146970499
3374	0.1146968729
3375	0.1146938829
3376	0.1146938059
3377	0.114693099
3378	0.1146929443
3379	0.1146904477
3380	0.1146898237
3381	0.1146882949
3382	0.1146874516
3383	0.114687095
3384	0.1146864297
3385	0.1146856604
3386	0.1146833794
3387	0.1146826955
3388	0.1146825298
3389	0.1146815047
3390	0.1146807828
3391	0.1146803388
3392	0.1146801215
3393	0.1146796881
3394	0.1146794735
3395	0.1146794219
3396	0.1146791389
3397	0.114678976
3398	0.1146785632
3399	0.1146778859
3400	0.1146761344
3401	0.1146757918
3402	0.1146748375
3403	0.1146740139
3404	0.1146734162
3405	0.114673191
3406	0.1146729528
3407	0.1146723361
3408	0.1146720186
3409	0.114671819
3410	0.1146711679
3411	0.1146694276
3412	0.114669332
3413	0.1146687896
3414	0.1146664016
3415	0.1146659051
3416	0.1146656768
3417	0.1146654823
3418	0.1146649038
3419	0.1146645567
3420	0.1146639983
3421	0.1146635895
3422	0.1146634228
3423	0.1146633111
3424	0.1146631213
3425	0.1146628236
3426	0.1146624612
3427	0.1146622948
3428	0.1146620833
3429	0.114661327
3430	0.1146610091
3431	0.1146605675
3432	0.1146604214
3433	0.1146600705
3434	0.1146588225
3435	0.1146578562
3436	0.1146575858
3437	0.1146575017
3438	0.1146572863
3439	0.114656728
3440	0.1146561607
3441	0.1146558047
3442	0.1146543619
3443	0.1146525631
3444	0.1146517431
3445	0.114650687
3446	0.1146495715
3447	0.1146477261
3448	0.1146451987
3449	0.1146449363
3450	0.1146448627
3451	0.1146444822
3452	0.1146426943
3453	0.1146426528
3454	0.114641434
3455	0.1146405293
3456	0.1146384217
3457	0.1146379574
3458	0.1146377477
3459	0.1146354993
3460	0.1146351516
3461	0.1146350288
3462	0.1146346963
3463	0.1146343177
3464	0.1146337442
3465	0.1146336892
3466	0.11463362
3467	0.1146333324
3468	0.1146325139
3469	0.1146321673
3470	0.1146319117
3471	0.1146318298
3472	0.1146316385
3473	0.1146298232
3474	0.1146295748
3475	0.1146275423
3476	0.11462685
3477	0.1146267972
3478	0.1146262992
3479	0.1146256211
3480	0.1146253289
3481	0.1146250434
3482	0.1146249076
3483	0.1146245996
3484	0.1146243548
3485	0.1146239129
3486	0.1146237446
3487	0.1146234327
3488	0.1146225794
3489	0.1146224848
3490	0.1146217033
3491	0.114620933
3492	0.1146204511
3493	0.1146201701
3494	0.114619958
3495	0.1146198372
3496	0.1146193548
3497	0.1146191347
3498	0.1146185978
3499	0.114618002
3500	0.1146178634
3501	0.1146175217
3502	0.1146173514
3503	0.1146166495
3504	0.1146165895
3505	0.114615921
3506	0.1146155994
3507	0.1146147171
3508	0.1146144873
3509	0.1146142642
3510	0.1146136723
3511	0.1146129731
3512	0.1146122852
3513	0.1146115511
3514	0.1146111747
3515	0.114609953
3516	0.1146093725
3517	0.1146088604
3518	0.1146076749
3519	0.1146066443
3520	0.1146056906
3521	0.1146054017
3522	0.1146042079
3523	0.1146038529
3524	0.1146033039
3525	0.1146015284
3526	0.1146010797
3527	0.1146008671
3528	0.1146006094
3529	0.1145993254
3530	0.1145987125
3531	0.1145979124
3532	0.1145977418
3533	0.1145971252
3534	0.1145966148
3535	0.1145962862
3536	0.1145957304
3537	0.1145951073
3538	0.1145948229
3539	0.1145944396
3540	0.1145936531
3541	0.1145935403
